name,addr,시군구명 ,동명
미래탑내과의원,서울동작구상도로246,동작구,상도동
동작경희병원,서울동작구상도로146,동작구,상도동
한양재활의학과의원,서울동작구상도로234,동작구,상도동
연세에이스치과의원,서울동작구장승배기로76,동작구,상도동
양진석내과의원,서울동작구상도로178,동작구,상도동
삼성드림내과의원,서울동작구만양로5,동작구,상도동
상도바른정형외과의원,서울동작구상도로246,동작구,상도동
리뉴피부과,서울동작구상도로246,동작구,상도동
건치과의원,서울동작구상도로178,동작구,상도동
마음봄정신건강의학과의원,서울동작구상도로247,동작구,상도동
한국한센복지협회 서울특별시지부,서울동작구상도로170,동작구,상도동
상도성모정형외과의원,서울동작구상도로153,동작구,상도동
서울해치과,서울동작구등용로119,동작구,대방동
정동병원,서울동작구양녕로283,동작구,상도동
좋은꿈참사랑한의원 노량진점,서울동작구만양로2길2,동작구,상도동
오케이정형외과의원,서울동작구상도로206,동작구,상도동
이화사랑피부과,서울동작구양녕로38길2,동작구,상도동
상도이편한치과의원,서울동작구만양로6,동작구,상도동
이영록내과의원,서울동작구등용로127,동작구,대방동
상도연세정신건강의학과의원,서울동작구상도로264,동작구,상도동
덕천한의원,서울동작구상도로172,동작구,상도동
경희 약손한의원,서울동작구만양로11,동작구,상도동
화이트연세치과의원,서울동작구상도로174,동작구,상도동
평생한의원,서울동작구등용로124,동작구,대방동
임치과,서울동작구등용로127,동작구,대방동
이선복치과의원,서울동작구장승배기로71,동작구,상도동
서울김내과의원,서울동작구장승배기로34,동작구,상도동
라라치과의원,서울동작구상도로246,동작구,상도동
장승한의원,서울동작구상도로26가길11,동작구,상도동
장승배기경희한의원,서울동작구상도로22길11,동작구,상도동
상도미치과의원,서울동작구만양로11,동작구,상도동
상도연세치과의원,서울동작구양녕로265,동작구,상도동
덕성한의원,서울동작구상도로34길5,동작구,상도동
오은정한의원,서울동작구상도로160-1,동작구,상도동
현대치과의원,서울동작구매봉로182,동작구,노량진동
연세자연치과의원,서울동작구양녕로281,동작구,상도동
삼우의원,서울동작구상도로15길97,동작구,상도동
굿모닝힐의원,서울동작구노량진로225,동작구,노량진동
이용을치과의원,서울동작구상도로153,동작구,상도동
클린이비인후과의원,서울동작구양녕로264,동작구,상도동
김열회산부인과,서울영등포구여의대방로386,영등포구,여의도동
가톨릭정형외과의원,서울영등포구여의대방로375,영등포구,여의도동
아름다운미소치과의원,서울동작구양녕로282-1,동작구,상도동
상도사랑가정의학과의원,서울동작구양녕로268,동작구,상도동
타워비뇨기과의원,서울영등포구여의대방로375,영등포구,여의도동
송가정의학과의원,서울동작구여의대방로44길47,동작구,대방동
현성의원,서울동작구매봉로173,동작구,노량진동
명소아청소년과의원,서울동작구장승배기로34,동작구,상도동
여의도베스트덴치과의원,서울영등포구63로36,영등포구,여의도동
우리의원,서울동작구성대로29길68,동작구,상도동
박상윤안과의원,서울영등포구여의대방로383,영등포구,여의도동
서울프라임치과,서울동작구양녕로264,동작구,상도동
다미산부인과의원,서울영등포구여의대방로375,영등포구,여의도동
상도한의원,서울동작구양녕로269-1,동작구,상도동
다미의원,서울영등포구여의대방로375,영등포구,여의도동
상도편한내과,서울동작구상도로247,동작구,상도동
온지당한의원,서울영등포구여의대방로394,영등포구,여의도동
여의도삼성정신건강의학과의원,서울영등포구여의대방로383,영등포구,여의도동
본디올경희한의원,서울동작구상도로134,동작구,상도동
성모병원 가정의학과,서울영등포구63로10,영등포구,여의도동
성모외과의원,서울영등포구여의대방로383,영등포구,여의도동
여의도성모병원 신경외과,서울영등포구63로10,영등포구,여의도동
현함한의원,서울동작구장승배기로4,동작구,상도동
최소아청소년과의원,서울영등포구여의대방로417,영등포구,여의도동
상도밝은안과의원,서울동작구상도로301,동작구,상도동
최승규치과의원,서울영등포구여의대방로417,영등포구,여의도동
서울뷰치과의원,서울동작구장승배기로31,동작구,상도동
경희한의원,서울영등포구여의대방로417,영등포구,여의도동
미르샘한의원,서울동작구상도로279,동작구,상도동
연세라벤더치과 교정과치과의원,서울영등포구여의대방로376,영등포구,여의도동
서동한의원,서울동작구노량진로24길2,동작구,노량진동
중국 동신한의원,서울동작구상도로289,동작구,상도동
경희대운한의원,서울동작구장승배기로35,동작구,상도동
이채숙치과,서울동작구상도로152,동작구,상도동
화안피부과의원,서울영등포구여의대방로65길12,영등포구,여의도동
미소그린 황의강치과의원,서울영등포구여의대방로386,영등포구,여의도동
화인한의원,서울영등포구국제금융로86,영등포구,여의도동
아이비이비인후과,서울영등포구국제금융로86,영등포구,여의도동
큰나무한의원,서울동작구장승배기로31,동작구,상도동
윤이비인후과의원,서울영등포구여의대방로383,영등포구,여의도동
글로웰의원,서울영등포구의사당대로1길34,영등포구,여의도동
장대영정형외과의원,서울동작구상도로299,동작구,상도동
경희노들한의원,서울동작구매봉로182,동작구,노량진동
윤석민치과의원,서울동작구상도로156,동작구,상도동
박태웅비뇨기과의원,서울영등포구여의대방로379,영등포구,여의도동
노상우가정의학과의원,서울영등포구여의대방로417,영등포구,여의도동
신우재한의원,서울동작구성대로1길9,동작구,상도동
진비뇨기과의원,서울동작구상도로102,동작구,상도동
미소를주는치과의원,서울동작구매봉로178,동작구,노량진동
이화치과,서울동작구양녕로38길2,동작구,상도동
진성한의원,서울영등포구여의대방로375,영등포구,여의도동
강미자산부인과의원,서울동작구상도로101-1,동작구,상도동
김지수치과의원,서울영등포구63로45,영등포구,여의도동
경희바른선한의원,서울영등포구여의대방로375,영등포구,여의도동
미소랑치과 여의도점,서울영등포구여의대방로67길9,영등포구,여의도동
연세어린이사랑치과,서울동작구상도로301,동작구,상도동
한화생명보험본사 부속의원,서울영등포구63로50,영등포구,여의도동
서울복음치과 여의도본원,서울영등포구국제금융로86,영등포구,여의도동
더이룸치과의원,서울영등포구여의대방로375,영등포구,여의도동
삼성 마취통증의학과의원,서울영등포구여의대방로67길9,영등포구,여의도동
덕상한의원,서울영등포구여의대방로383,영등포구,여의도동
현대한의원,서울동작구성대로1길2,동작구,상도동
밝은미소치과의원,서울동작구성대로1길2,동작구,상도동
연세재활의학과의원,서울동작구상도로103,동작구,상도동
연세한이비인후과의원,서울동작구상도로104,동작구,상도동
신병철 한의원,서울동작구상도로41길12,동작구,상도동
